Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-May-2018,17703.40,18276.70,17703.40,18125.15,18070.309058614564831261,563,251,10173584.00,175,31.08,573.30,421.75
25-May-2018,17700.00,17928.60,17640.00,17786.70,17776.028142589118198874,533,243,9474623.00,96,18.01,288.60,86.70
24-May-2018,18036.75,18134.05,17730.00,17760.20,17927.416208791208791208,1456,724,26102318.00,557,38.26,404.05,-276.55
23-May-2018,18077.25,18199.85,17950.10,17987.35,18027.797520661157024793,726,276,13088181.00,257,35.40,249.75,-89.90
22-May-2018,17554.70,18278.80,17292.65,18122.45,17749.159599809433063363,2099,977,37255486.00,354,16.87,986.15,567.75
21-May-2018,17721.40,17732.00,17588.50,17624.50,17660.807228915662650602,498,169,8795082.00,269,54.02,143.50,-96.90
18-May-2018,17871.75,18049.15,17602.00,17715.65,17868.130909090909090909,825,315,14741208.00,334,40.48,447.15,-156.10
17-May-2018,18256.95,18256.95,17854.20,17939.40,18016.585616438356164383,292,146,5260843.00,139,47.60,402.75,-317.55
16-May-2018,18200.00,18325.80,18081.30,18165.85,18175.663793103448275862,232,124,4216754.00,82,35.34,244.50,-34.15
15-May-2018,18208.80,18409.35,17919.35,18307.70,18259.296296296296296296,486,233,8874018.00,167,34.36,490.00,98.90
14-May-2018,18699.00,18699.00,18101.00,18198.60,18324.345132743362831858,678,259,12423906.00,256,37.76,598.00,-500.40
11-May-2018,18709.20,18820.85,18559.45,18601.55,18692.942675159235668789,785,227,14673960.00,266,33.89,261.40,-107.65
10-May-2018,18906.30,19111.40,18610.00,18679.70,18808.495049504950495049,505,204,9498290.00,121,23.96,501.40,-226.60
9-May-2018,19200.00,19200.00,18776.45,18915.10,18881.425968109339407744,439,157,8288946.00,183,41.69,423.55,-284.90
8-May-2018,19470.80,19530.50,18989.95,19032.55,19103.017210144927536231,1104,184,21089731.00,183,16.58,540.55,-438.25
7-May-2018,19438.25,19687.40,19301.00,19517.40,19493.826322930800542740,737,225,14366950.00,325,44.10,386.40,79.15
4-May-2018,19469.45,19508.15,19226.00,19285.30,19387.549668874172185430,151,65,2927520.00,64,42.38,282.15,-184.15
3-May-2018,19352.45,19533.25,19248.65,19379.45,19407.290322580645161290,279,130,5414634.00,105,37.63,284.60,27.00
2-May-2018,19622.40,19622.40,19351.00,19458.50,19469.195364238410596026,302,139,5879697.00,87,28.81,271.40,-163.90
30-April-2018,19600.00,19600.00,19361.20,19402.60,19473.648854961832061068,262,118,5102096.00,139,53.05,238.80,-197.40
27-April-2018,19690.00,19835.00,19432.45,19586.10,19708.362397820163487738,367,158,7232969.00,83,22.62,402.55,-103.90
26-April-2018,19616.05,19895.55,19517.80,19630.75,19675.436450839328537170,417,205,8204657.00,94,22.54,377.75,14.70
25-April-2018,19612.75,19700.95,19480.40,19539.60,19588.860655737704918032,366,123,7169523.00,120,32.79,220.55,-73.15
24-April-2018,19650.25,19835.20,19479.15,19587.25,19606.891304347826086956,368,140,7215336.00,74,20.11,356.05,-63.00
23-April-2018,19480.00,19760.05,19428.90,19635.10,19617.405156537753222836,543,219,10652251.00,190,34.99,331.15,155.10
20-April-2018,19700.00,19708.15,19412.00,19462.95,19559.198237885462555066,454,203,8879876.00,80,17.62,296.15,-237.05
19-April-2018,19423.25,19586.35,19373.25,19520.70,19486.526315789473684210,209,115,4072684.00,55,26.32,213.10,97.45
18-April-2018,19500.10,19600.00,19329.95,19411.30,19422.730913642052565707,799,323,15518762.00,195,24.41,270.05,-88.80
17-April-2018,19624.40,19650.00,19321.10,19414.75,19466.028409090909090909,176,94,3426021.00,71,40.34,328.90,-209.65
16-April-2018,19600.00,19729.40,19401.10,19535.40,19522.376370280146163215,821,271,16027871.00,158,19.24,328.30,-64.60
13-April-2018,20245.10,20271.00,19505.05,19595.90,19803.506451612903225806,930,343,18417261.00,175,18.82,765.95,-649.20
12-April-2018,19855.00,20299.00,19700.00,20153.75,20177.184419713831478537,1258,465,25382898.00,535,42.53,599.00,298.75
11-April-2018,19828.25,19974.35,19600.00,19888.65,19800.273480662983425414,724,335,14335398.00,178,24.59,374.35,60.40
10-April-2018,19950.00,19996.40,19630.15,19764.80,19821.140388768898488120,463,192,9177188.00,85,18.36,366.25,-185.20
9-April-2018,19989.30,20200.00,19754.30,19966.00,19965.388331814038286235,1097,351,21902031.00,295,26.89,445.70,-23.30
6-April-2018,19553.50,19994.00,19422.00,19837.80,19694.457142857142857142,945,364,18611262.00,246,26.03,572.00,284.30
5-April-2018,19950.00,19999.00,19215.00,19549.80,19612.820652173913043478,1656,620,32478831.00,509,30.74,784.00,-400.20
4-April-2018,19101.60,19950.30,19101.60,19680.10,19695.156186612576064908,2465,1059,48548560.00,576,23.37,848.70,578.50
3-April-2018,18677.00,19200.00,18542.00,19116.15,18945.812354312354312354,1716,808,32511014.00,348,20.28,658.00,439.15
2-April-2018,18152.05,19194.95,17849.00,18555.50,18637.369673491975650249,1807,932,33677727.00,252,13.95,1345.95,403.45
28-March-2018,17600.10,18515.00,17335.95,18136.65,17907.542028985507246376,1725,633,30890510.00,367,21.28,1179.05,536.55
27-March-2018,17360.05,17850.00,17360.05,17705.95,17629.216931216931216931,1134,337,19991532.00,735,64.81,489.95,345.90
26-March-2018,17400.00,17427.85,17190.00,17284.55,17299.046464646464646464,990,355,17126056.00,418,42.22,237.85,-115.45
23-March-2018,17250.00,17400.00,16990.40,17306.90,17182.169066418950301904,2153,699,36993210.00,1117,51.88,409.60,56.90
22-March-2018,17777.00,17777.00,17250.00,17315.60,17408.353767560664112388,1566,515,27261482.00,796,50.83,527.00,-461.40
21-March-2018,17933.50,17933.50,17501.00,17571.65,17743.380478087649402390,1004,445,17814354.00,586,58.37,432.50,-361.85
20-March-2018,17500.00,17998.00,17417.15,17922.85,17768.454545454545454545,308,162,5472684.00,107,34.74,580.85,422.85
19-March-2018,17900.00,18042.40,17500.00,17550.70,17695.039426523297491039,558,310,9873832.00,294,52.69,542.40,-349.30
16-March-2018,18010.00,18150.00,17899.95,17940.15,18019.643292682926829268,656,362,11820886.00,258,39.33,250.05,-69.85
15-March-2018,18344.00,18344.00,18018.00,18034.90,18143.050617283950617283,810,270,14695871.00,467,57.65,326.00,-309.10
14-March-2018,18380.70,18399.90,18215.00,18312.20,18349.585220500595947556,839,150,15395302.00,638,76.04,184.90,-68.50
13-March-2018,18180.80,18500.00,18180.80,18462.50,18430.956803455723542116,463,175,8533533.00,196,42.33,319.20,281.70
12-March-2018,18387.75,18387.75,18053.90,18238.65,18209.827160493827160493,567,218,10324972.00,212,37.39,333.85,-149.10
9-March-2018,18050.25,18259.85,18014.10,18223.00,18177.475644699140401146,349,133,6343939.00,190,54.44,245.75,172.75
8-March-2018,18000.00,18140.70,17700.00,18097.30,17931.739181286549707602,855,370,15331637.00,267,31.23,440.70,97.30
7-March-2018,18100.00,18186.15,17837.00,17883.50,17958.061712846347607052,794,358,14258701.00,314,39.55,349.15,-216.50
6-March-2018,18499.00,18500.00,18050.00,18120.25,18185.822656250000000000,1280,456,23277853.00,634,49.53,450.00,-378.75
5-March-2018,18702.05,18702.05,18300.00,18363.15,18454.615470852017937219,892,463,16461517.00,407,45.63,402.05,-338.90
1-March-2018,18850.00,18850.00,18630.45,18675.70,18698.408817635270541082,499,274,9330506.00,150,30.06,219.55,-174.30
28-February-2018,18900.85,18900.85,18610.00,18689.30,18746.590736522399392558,1317,738,24689260.00,650,49.35,290.85,-211.55
27-February-2018,19200.00,19250.00,18990.30,19049.80,19066.759852216748768472,812,294,15482209.00,360,44.33,259.70,-150.20
26-February-2018,19032.85,19249.00,18000.00,19061.05,19017.410052910052910052,1134,628,21565743.00,547,48.24,1249.00,28.20
23-February-2018,19288.00,19611.00,18802.10,18917.95,18918.194331983805668016,494,252,9345588.00,130,26.32,808.90,-370.05
22-February-2018,19005.00,19071.15,18666.00,18914.10,18864.479627473806752037,1718,844,32409176.00,497,28.93,405.15,-90.90
21-February-2018,19430.80,19470.05,19151.00,19196.70,19269.427061310782241014,473,262,9114439.00,153,32.35,319.05,-234.10
20-February-2018,19525.90,19525.90,19146.90,19395.65,19363.280602636534839924,531,273,10281902.00,112,21.09,379.00,-130.25
19-February-2018,19555.05,19650.00,19351.00,19428.55,19469.510357815442561205,531,213,10338310.00,151,28.44,299.00,-126.50
16-February-2018,20099.00,20099.00,19500.05,19535.55,19585.803797468354430379,316,110,6189114.00,101,31.96,598.95,-563.45
15-February-2018,19559.50,19589.20,19401.10,19475.35,19509.537275064267352185,389,133,7589210.00,205,52.70,188.10,-84.15
14-February-2018,19623.55,19638.20,19431.00,19503.10,19547.677329624478442280,719,252,14054780.00,234,32.55,207.20,-120.45
12-February-2018,19546.70,19637.20,19481.45,19544.25,19576.654117647058823529,850,270,16640156.00,476,56.00,155.75,-2.45
9-February-2018,19401.00,19950.00,19350.00,19529.20,19468.419175027870680044,3588,917,69852688.00,2250,62.71,600.00,128.20
8-February-2018,19499.00,19650.00,19368.40,19596.15,19567.766369047619047619,672,338,13149539.00,202,30.06,281.60,97.15
7-February-2018,19650.00,19697.35,19195.60,19241.10,19401.133416458852867830,802,345,15559709.00,303,37.78,501.75,-408.90
6-February-2018,19650.00,19862.90,19271.70,19516.15,19556.198222222222222222,1125,566,22000723.00,330,29.33,591.20,-133.85
5-February-2018,19300.00,19990.00,19226.60,19911.45,19683.690922545633941785,4054,1716,79797683.00,1054,26.00,763.40,611.45
2-February-2018,19420.00,19575.50,19200.00,19344.30,19448.726625533934504034,2107,885,40978467.00,987,46.84,375.50,-75.70
1-February-2018,19549.95,19575.00,19337.80,19481.85,19494.636538461538461538,520,239,10137211.00,163,31.35,237.20,-68.10
31-January-2018,19540.00,19575.00,19230.15,19343.80,19499.012899607403252944,1783,609,34766740.00,845,47.39,344.85,-196.20
30-January-2018,19802.00,19802.00,19457.90,19496.25,19636.065292096219931271,582,293,11428190.00,183,31.44,344.10,-305.75
29-January-2018,19650.00,19864.80,19520.00,19804.15,19731.177283192632386799,1303,477,25709724.00,422,32.39,344.80,154.15
25-January-2018,19668.30,19854.15,19500.00,19608.95,19660.941469489414694894,803,366,15787736.00,304,37.86,354.15,-59.35
24-January-2018,19795.00,19845.10,19720.00,19744.15,19763.735779816513761467,545,178,10771236.00,285,52.29,125.10,-50.85
23-January-2018,19956.30,19990.30,19675.10,19794.10,19785.071984435797665369,514,244,10169527.00,196,38.13,315.20,-162.20
22-January-2018,19999.00,20065.25,19897.00,19944.20,19972.312159709618874773,551,303,11004744.00,141,25.59,168.25,-54.80
19-January-2018,19850.00,20000.00,19838.65,19905.10,19889.422876949740034662,577,231,11476197.00,249,43.15,161.35,55.10
18-January-2018,20000.00,20080.00,19788.25,19859.75,19928.745161290322580645,310,168,6177911.00,136,43.87,291.75,-140.25
17-January-2018,19891.10,19955.30,19746.55,19879.45,19878.332892998678996036,757,303,15047898.00,344,45.44,208.75,-11.65
16-January-2018,19890.00,20049.90,19767.50,19801.30,19880.623020063357972544,947,397,18826950.00,362,38.23,282.40,-88.70
15-January-2018,19807.20,19960.70,19745.00,19903.10,19863.696013289036544850,602,245,11957945.00,268,44.52,215.70,95.90
12-January-2018,19940.40,20050.00,19650.00,19739.80,19827.635428571428571428,1750,617,34698362.00,731,41.77,400.00,-200.60
11-January-2018,19770.15,20119.50,19750.00,19932.65,19954.550179211469534050,558,256,11134639.00,203,36.38,369.50,162.50
10-January-2018,19842.95,19973.15,19710.15,19818.85,19820.494382022471910112,979,407,19404264.00,385,39.33,263.00,-24.10
9-January-2018,19960.00,19965.00,19800.00,19842.95,19889.433511541072640868,23568,312,468754169.00,23107,98.04,165.00,-117.05
8-January-2018,19840.00,20111.95,19600.00,19957.95,19785.460425531914893617,2350,908,46495832.00,1038,44.17,511.95,117.95
5-January-2018,19700.00,19719.90,19620.00,19679.70,19668.460992907801418439,423,184,8319759.00,235,55.56,99.90,-20.30
4-January-2018,19749.95,19762.05,19583.75,19617.75,19637.273264401772525849,677,315,13294434.00,215,31.76,178.30,-132.20
3-January-2018,19813.95,19850.85,19649.90,19695.40,19745.369985141158989598,673,240,13288634.00,275,40.86,200.95,-118.55
2-January-2018,19954.95,19954.95,19600.00,19720.40,19716.052500000000000000,800,354,15772842.00,305,38.12,354.95,-234.55
1-January-2018,20169.05,20170.00,19731.55,19784.75,19892.175872093023255813,1376,872,27371634.00,635,46.15,438.45,-384.30
29-December-2017,20120.00,20217.00,19990.50,20103.05,20123.659420289855072463,828,374,16662390.00,254,30.68,226.50,-16.95
28-December-2017,20083.00,20173.20,20000.00,20064.45,20096.351622311337951148,10972,416,220497170.00,10364,94.46,173.20,-18.55
27-December-2017,20265.25,20300.00,20000.00,20082.45,20110.198966408268733850,774,331,15565294.00,230,29.72,300.00,-182.80
26-December-2017,19908.80,20439.75,19908.75,20263.95,20273.708202880400751408,1597,670,32377112.00,490,30.68,531.00,355.15
22-December-2017,19903.05,19950.05,19854.00,19916.05,19911.858757062146892655,354,154,7048798.00,157,44.35,96.05,13.00
21-December-2017,19720.00,19999.10,19720.00,19892.35,19904.353982300884955752,565,233,11245960.00,167,29.56,279.10,172.35
20-December-2017,19801.00,20100.05,19736.35,19866.95,19890.783915515840779853,1231,497,24485555.00,225,18.28,363.70,65.95
19-December-2017,20037.55,20050.00,19800.00,19873.80,19887.026049204052098408,691,294,13741935.00,290,41.97,250.00,-163.75
18-December-2017,19730.00,20023.70,19384.30,19904.60,19861.859617137648131267,1097,445,21788460.00,369,33.64,639.40,174.60
15-December-2017,20144.50,20190.35,19620.55,19770.10,19956.199339207048458149,908,481,18120229.00,297,32.71,569.80,-374.40
14-December-2017,19882.90,19956.40,19450.00,19883.70,19751.338865836791147994,723,374,14280218.00,206,28.49,506.40,0.80
13-December-2017,19925.00,20142.20,19806.00,19910.60,19953.735462735462735462,1221,609,24363511.00,433,35.46,336.20,-14.40
12-December-2017,19960.00,20200.00,19665.75,19925.70,19920.215775158658204895,1103,533,21971998.00,255,23.12,534.25,-34.30
11-December-2017,19743.95,19999.00,19400.00,19874.80,19738.022911051212938005,742,341,14645613.00,231,31.13,599.00,130.85
8-December-2017,19900.00,19932.00,19500.00,19580.05,19742.681159420289855072,1173,480,23158165.00,345,29.41,432.00,-319.95
7-December-2017,19250.00,19784.95,19250.00,19738.60,19605.612102404965089216,1289,489,25271634.00,405,31.42,534.95,488.60
6-December-2017,19942.00,19942.00,18602.00,19219.60,19355.478515625000000000,2048,862,39640020.00,657,32.08,1340.00,-722.40
5-December-2017,19905.10,20477.45,19311.65,19941.95,19986.335112205801860974,7308,933,146060137.00,5919,80.99,1165.80,36.85
4-December-2017,19926.00,20374.75,19894.65,20082.70,20166.235145385587863463,1582,668,31902984.00,271,17.13,480.10,156.70
1-December-2017,20415.00,20839.95,19900.00,19985.75,20370.551549295774647887,1775,945,36157729.00,507,28.56,939.95,-429.25
30-November-2017,20199.90,22062.20,20004.25,20327.00,20596.381645095732163867,9349,2912,192555572.00,2718,29.07,2057.95,127.10
29-November-2017,19008.05,20250.00,18970.00,20056.55,19211.315154942994076146,33593,2605,645365710.00,29101,86.63,1280.00,1048.50
28-November-2017,18977.10,19040.80,18930.00,18965.40,18971.624213836477987421,636,280,12065953.00,347,54.56,110.80,-11.70
27-November-2017,19027.75,19032.25,18800.00,18919.20,18998.410361651049330132,51652,710,981305892.00,50582,97.93,232.25,-108.55
24-November-2017,19000.00,19096.90,18921.00,18970.40,18991.055363321799307958,578,256,10976830.00,312,53.98,175.90,-29.60
23-November-2017,19173.95,19173.95,18954.85,18990.85,19011.032476319350473612,739,287,14049153.00,403,54.53,219.10,-183.10
22-November-2017,19294.75,19325.80,18982.50,19022.05,19141.968446601941747572,824,325,15772982.00,338,41.02,343.30,-272.70
21-November-2017,19500.00,19614.70,19150.00,19252.95,19365.325465838509316770,805,328,15589087.00,322,40.00,464.70,-247.05
20-November-2017,18980.00,19484.80,18850.00,19387.70,19070.049144119271120927,1811,502,34535859.00,799,44.12,634.80,407.70
17-November-2017,19400.00,19525.00,18911.00,18985.15,19079.254614549402823018,1842,720,35143987.00,1009,54.78,614.00,-414.85
16-November-2017,19300.00,19700.00,18992.70,19281.30,19169.508491508491508491,1001,533,19188678.00,406,40.56,707.30,-18.70
15-November-2017,19650.00,19650.05,19155.00,19205.10,19356.288272157564905998,1117,548,21620974.00,623,55.77,495.05,-444.90
14-November-2017,19966.00,19999.95,19622.25,19661.95,19748.398203592814371257,1002,430,19787895.00,459,45.81,377.70,-304.05
13-November-2017,20600.00,20600.00,19948.05,19965.65,20045.179209183673469387,1568,748,31430841.00,687,43.81,651.95,-634.35
10-November-2017,21105.00,21123.50,19321.00,20484.85,20589.113277133825079030,1898,1065,39078137.00,525,27.66,1802.50,-620.15
9-November-2017,20893.00,21272.00,20831.00,21103.00,20986.185416666666666666,480,252,10073369.00,184,38.33,441.00,210.00
8-November-2017,20700.00,20889.65,20535.00,20781.60,20675.127306273062730627,542,279,11205919.00,270,49.82,354.65,81.60
7-November-2017,20950.00,20962.25,20704.00,20791.40,20808.674846625766871165,326,153,6783628.00,110,33.74,258.25,-158.60
6-November-2017,21048.15,21080.00,20800.00,20893.75,20963.220502901353965183,517,255,10837985.00,278,53.77,280.00,-154.40
3-November-2017,20989.00,21173.20,20950.00,20982.50,21012.086466165413533834,266,130,5589215.00,131,49.25,223.20,-6.50
2-November-2017,20950.00,21103.00,20859.40,21000.30,21040.131907308377896613,561,214,11803514.00,322,57.40,243.60,50.30
1-November-2017,21109.30,21122.95,20987.55,21031.05,21049.429347826086956521,736,245,15492380.00,506,68.75,135.40,-78.25
31-October-2017,21204.95,21246.05,21000.00,21018.70,21069.427974947807933194,479,197,10092256.00,216,45.09,246.05,-186.25
30-October-2017,21400.00,21455.10,21180.50,21237.20,21260.120743034055727554,323,135,6867019.00,106,32.82,274.60,-162.80
27-October-2017,21000.00,21385.00,20959.30,21258.75,21135.992125984251968503,381,202,8052813.00,96,25.20,425.70,258.75
26-October-2017,21200.00,21352.30,20900.05,21006.95,20998.873873873873873873,12654,550,265719750.00,11446,90.45,452.25,-193.05
25-October-2017,21400.00,21701.80,21200.00,21271.00,21467.550314465408805031,318,161,6826681.00,108,33.96,501.80,-129.00
24-October-2017,21100.05,21549.65,20940.00,21345.75,21126.642967542503863987,647,365,13668938.00,313,48.38,609.65,245.70
23-October-2017,21509.00,21582.05,21205.00,21250.65,21410.673668783585735222,4094,168,87655298.00,3886,94.92,377.05,-258.35
19-October-2017,21666.55,21849.95,21490.00,21617.35,21636.446043165467625899,139,91,3007466.00,70,50.36,359.95,-49.20
18-October-2017,22006.60,22169.25,21666.55,21772.60,21991.203918432626949220,2501,114,55000001.00,2359,94.32,502.70,-234.00
17-October-2017,22250.00,22250.00,21900.00,22006.60,21997.901408450704225352,284,131,6247404.00,101,35.56,350.00,-243.40
16-October-2017,21572.00,22200.80,21572.00,22116.50,22016.798188874514877102,773,362,17018985.00,338,43.73,628.80,544.50
13-October-2017,21250.00,21625.15,21176.00,21552.05,21390.014440433212996389,277,145,5925034.00,108,38.99,449.15,302.05
12-October-2017,21226.00,21226.00,21050.00,21108.30,21090.545885540128682695,5906,98,124560764.00,5805,98.29,176.00,-117.70
11-October-2017,21500.00,21500.00,20900.00,21186.65,21285.083395522388059701,5360,159,114088047.00,5158,96.23,600.00,-313.35
10-October-2017,21250.00,21361.80,21100.00,21279.10,21162.123700120918984280,8270,177,175010763.00,8085,97.76,261.80,29.10
9-October-2017,21425.00,21425.00,20950.00,21248.65,21161.578823529411764705,425,199,8993671.00,154,36.24,475.00,-176.35
6-October-2017,20880.00,21080.00,20877.50,21025.25,21013.189285714285714285,280,146,5883693.00,90,32.14,202.50,145.25
5-October-2017,20737.10,20880.35,20696.50,20781.15,20838.874651810584958217,359,104,7481156.00,287,79.94,183.85,44.05
4-October-2017,20420.00,20770.90,20420.00,20683.70,20640.607843137254901960,306,170,6316026.00,108,35.29,350.90,263.70
3-October-2017,20711.30,20736.75,20332.70,20421.10,20530.589420654911838790,397,221,8150644.00,187,47.10,404.05,-290.20
29-September-2017,20713.75,20869.95,20444.95,20515.95,20596.559852670349907918,1086,367,22367864.00,315,29.01,425.00,-197.80
28-September-2017,21155.60,21243.95,20601.00,20788.85,20955.822719449225473321,1162,344,24350666.00,790,67.99,642.95,-366.75
27-September-2017,21735.55,21800.00,21000.00,21069.55,21319.972540045766590389,437,289,9316828.00,163,37.30,800.00,-666.00
26-September-2017,21149.00,21600.00,21001.00,21488.80,21394.862244897959183673,588,239,12580179.00,332,56.46,599.00,339.80
25-September-2017,21556.00,21556.00,21100.00,21149.00,21203.360801781737193763,449,252,9520309.00,159,35.41,456.00,-407.00
22-September-2017,21523.80,21658.00,21354.75,21492.10,21497.341645885286783042,401,190,8620434.00,133,33.17,303.25,-31.70
21-September-2017,21754.90,21889.30,21550.00,21580.00,21646.479079497907949790,478,234,10347017.00,210,43.93,339.30,-174.90
20-September-2017,21827.15,21844.05,21750.00,21788.60,21797.841726618705035971,278,140,6059800.00,90,32.37,94.05,-38.55
19-September-2017,22100.00,22100.00,21812.25,21855.60,21867.159169550173010380,289,118,6319609.00,181,62.63,287.75,-244.40
18-September-2017,21941.90,22112.80,21856.20,21902.25,21993.741324921135646687,317,178,6972016.00,127,40.06,256.60,-39.65
15-September-2017,21940.00,21940.00,21697.25,21787.90,21786.219343696027633851,579,294,12614221.00,146,25.22,242.75,-152.10
14-September-2017,22050.00,22098.20,21853.00,21976.25,21979.350318471337579617,314,144,6901516.00,133,42.36,245.20,-73.75
13-September-2017,22089.25,22199.95,21907.75,22008.85,22089.478908188585607940,403,174,8902060.00,191,47.39,292.20,-80.40
12-September-2017,22088.00,22200.00,21912.10,22127.80,22082.709401709401709401,936,211,20669416.00,525,56.09,287.90,39.80
11-September-2017,22099.95,22354.15,22000.05,22088.40,22123.931132075471698113,1060,432,23451367.00,324,30.57,354.10,-11.55
8-September-2017,22075.00,22159.80,21840.40,21975.00,21984.367164179104477611,335,174,7364763.00,91,27.16,319.40,-100.00
7-September-2017,21990.00,22125.00,21667.65,22061.80,21866.833333333333333333,1374,574,30045029.00,297,21.62,457.35,71.80
6-September-2017,22300.00,22300.00,21573.05,21800.40,21935.315751445086705202,1384,570,30358477.00,801,57.88,726.95,-499.60
5-September-2017,22400.00,22600.00,22251.25,22275.60,22314.501694915254237288,295,145,6582778.00,143,48.47,348.75,-124.40
4-September-2017,22237.95,22500.00,22165.05,22441.10,22336.897750511247443762,978,412,21845486.00,211,21.57,334.95,203.15
1-September-2017,22200.00,22250.00,22020.00,22175.35,22131.103585657370517928,502,199,11109814.00,192,38.25,230.00,-24.65
31-August-2017,22502.00,22570.60,21900.05,22031.15,22175.324966974900924702,1514,625,33573442.00,,,670.55,-470.85
30-August-2017,21852.00,22200.00,21716.05,22129.70,22034.787418655097613882,922,338,20316074.00,351,38.07,483.95,277.70
29-August-2017,21778.80,21942.00,21649.05,21747.35,21748.497572815533980582,412,193,8960381.00,120,29.13,292.95,-31.45
28-August-2017,21800.00,21937.50,21433.00,21815.35,21678.613913043478260869,1150,537,24930406.00,296,25.74,504.50,15.35
24-August-2017,21900.10,22050.00,21600.35,21672.20,21798.590517241379310344,464,217,10114546.00,231,49.78,449.65,-227.90
23-August-2017,21901.20,22184.20,21765.05,21840.65,21998.455018877750292930,7681,200,168970133.00,7450,96.99,419.15,-60.55
22-August-2017,22102.25,22102.25,21867.00,21898.45,21947.595988538681948424,349,185,7659711.00,145,41.55,235.25,-203.80
21-August-2017,22084.90,22450.00,21870.00,21944.50,22051.300970873786407766,721,324,15898988.00,174,24.13,580.00,-140.40
18-August-2017,22115.30,22116.60,21760.05,22012.45,21983.180625630676084762,991,383,21785332.00,461,46.52,356.55,-102.85
17-August-2017,22495.00,22495.00,22000.00,22061.30,22176.350230414746543778,651,364,14436804.00,207,31.80,495.00,-433.70
16-August-2017,22350.00,22600.25,21618.35,22292.50,21998.056261343012704174,2204,988,48483716.00,845,38.34,981.90,-57.50
14-August-2017,22776.55,22874.60,22002.00,22144.00,22114.004227545798412816,13483,869,298163119.00,12297,91.20,872.60,-632.55
11-August-2017,23449.80,23456.35,22291.35,22619.90,22751.097574421168687982,1814,840,41270491.00,547,30.15,1165.00,-829.90
10-August-2017,23999.00,24099.80,23333.05,23607.30,23959.475280898876404494,5340,444,127943598.00,4689,87.81,766.75,-391.70
9-August-2017,24171.40,24294.45,23727.20,23955.10,24040.619422572178477690,381,189,9159476.00,127,33.33,567.25,-216.30
8-August-2017,24598.00,24598.00,24000.00,24171.40,24226.655889145496535796,866,285,20980284.00,395,45.61,598.00,-426.60
7-August-2017,24998.00,24998.00,24340.00,24400.50,24424.713043478260869565,345,190,8426526.00,90,26.09,658.00,-597.50
4-August-2017,24792.75,24792.75,24190.00,24627.65,24490.034883720930232558,430,249,10530715.00,118,27.44,602.75,-165.10
3-August-2017,25175.00,25175.00,24640.65,24792.75,24932.103603603603603603,666,322,16604781.00,385,57.81,534.35,-382.25
2-August-2017,24800.00,25175.30,24800.00,24997.20,24968.866449511400651465,1535,765,38327210.00,613,39.93,375.30,197.20
1-August-2017,24250.00,24800.00,24226.10,24604.55,24497.778714436248682824,949,413,23248392.00,503,53.00,573.90,354.55
31-July-2017,23980.65,24287.75,23760.00,24032.80,23903.044267877412031782,1762,637,42117164.00,875,49.66,527.75,52.15
28-July-2017,23900.00,24030.80,23697.70,23768.55,23784.007134363852556480,841,375,20002350.00,297,35.32,333.10,-131.45
27-July-2017,24235.10,24450.00,23889.25,23962.30,24137.554785020804438280,721,323,17403177.00,281,38.97,560.75,-272.80
26-July-2017,24600.00,24600.00,23881.30,24236.50,24202.283987915407854984,331,144,8010956.00,83,25.08,718.70,-363.50
25-July-2017,24002.35,24341.05,23858.60,24187.90,24155.529600000000000000,625,275,15097206.00,192,30.72,482.45,185.55
24-July-2017,24010.50,24149.05,23876.10,24049.85,24046.480679156908665105,1708,191,41071389.00,1363,79.80,272.95,39.35
21-July-2017,24038.00,24355.00,23889.40,24010.50,23998.243542435424354243,813,374,19510572.00,244,30.01,465.60,-27.50
20-July-2017,24314.90,24366.50,23959.25,24035.45,24232.931998136935258500,6441,644,156084315.00,5369,83.36,407.25,-279.45
19-July-2017,24790.00,24790.00,24261.40,24365.75,24401.231968503937007874,6350,598,154947823.00,5353,84.30,528.60,-424.25
18-July-2017,24571.00,24894.50,24300.00,24387.05,24595.134831460674157303,5340,758,131338020.00,4052,75.88,594.50,-183.95
17-July-2017,24400.00,24699.90,24300.00,24605.75,24480.308102345415778251,938,411,22962529.00,369,39.34,399.90,205.75
14-July-2017,24229.25,24425.00,24170.00,24361.00,24352.350782190132370637,4986,349,121420821.00,4450,89.25,255.00,131.75
13-July-2017,24318.60,24468.25,24086.55,24221.95,24313.804487179487179487,624,300,15171814.00,139,22.28,381.70,-96.65
12-July-2017,23860.25,24282.70,23827.50,24223.65,24062.529232333502796136,1967,650,47330995.00,900,45.75,455.20,363.40
11-July-2017,23924.90,24024.75,23725.00,23783.80,23825.422960725075528700,662,304,15772430.00,281,42.45,299.75,-141.10
10-July-2017,23585.30,23975.00,22888.00,23854.80,23733.316844487552537989,6186,2716,146814298.00,4059,65.62,1087.00,269.50
7-July-2017,23739.75,23934.25,23502.15,23658.15,23677.404958677685950413,1210,256,28649660.00,902,74.55,432.10,-81.60
6-July-2017,23817.55,23839.95,23594.15,23784.70,23718.171612903225806451,775,343,18381583.00,407,52.52,245.80,-32.85
5-July-2017,23480.00,23756.35,23456.55,23682.25,23620.780564263322884012,319,190,7535029.00,68,21.32,299.80,202.25
